Unnamed: 0,car_name,brand,model,vehicle_age,km_driven,seller_type,fuel_type,transmission_type,mileage,engine,max_power,seats,selling_price
15305,Volkswagen Polo,Volkswagen,Polo,9,65000,Dealer,Diesel,Manual,22.07,1199.0,73.9,5.0,365000.0
1542,Maruti Ertiga,Maruti,Ertiga,6,72909,Dealer,Petrol,Manual,19.01,1462.0,103.26,7.0,525000.0
15686,Hyundai i20,Hyundai,i20,5,55000,Individual,Petrol,Manual,18.6,1197.0,81.83,5.0,500000.0
12441,Toyota Innova,Toyota,Innova,5,48000,Dealer,Diesel,Automatic,11.36,2755.0,171.5,,1680000.0
18045,Maruti Ertiga,Maruti,Ertiga,6,40000,Dealer,Diesel,Manual,24.52,1248.0,88.5,7.0,800000.0
9613,Maruti Swift,Maruti,Swift,1,5000,Individual,Petrol,Manual,,1197.0,81.8,5.0,620000.0
8691,Maruti Alto,Maruti,Alto,9,62000,Dealer,Petrol,Manual,,796.0,46.3,5.0,245000.0
12780,Ford Ecosport,Ford,Ecosport,7,55000,Dealer,Petrol,Manual,15.8,1499.0,,5.0,510000.0
11834,Mahindra XUV500,Mahindra,XUV500,3,17000,Dealer,Diesel,Automatic,16.0,1997.0,140.0,7.0,1290000.0
10692,Hyundai Creta,Hyundai,Creta,2,15000,Individual,Diesel,Automatic,17.6,1582.0,126.2,5.0,1300000.0
12257,Maruti Swift Dzire,Maruti,Swift Dzire,7,38000,Dealer,Petrol,Manual,17.5,1298.0,85.8,5.0,435000.0
13052,Maruti Ciaz,Maruti,Ciaz,4,62000,Dealer,Diesel,Manual,28.09,1248.0,88.5,5.0,765000.0
9176,Datsun GO,Datsun,GO,3,9605,Individual,Petrol,Manual,19.83,1198.0,67.0,7.0,530000.0
5663,Tata Safari,Tata,Safari,8,80000,Individual,Diesel,Manual,14.0,2179.0,138.1,7.0,750000.0
1143,Volkswagen Polo,Volkswagen,Polo,9,62000,Dealer,Petrol,Manual,16.47,1198.0,73.9,5.0,310000.0
13962,Ford Ecosport,Ford,Ecosport,2,17000,Dealer,Petrol,Manual,15.9,1496.0,,5.0,915000.0
2526,Toyota Fortuner,Toyota,Fortuner,8,80000,Dealer,Diesel,Automatic,,2982.0,168.5,7.0,1500000.0
15961,Honda WR-V,Honda,WR-V,3,68000,Dealer,Diesel,Manual,,1498.0,98.6,5.0,955000.0
7340,Volkswagen Vento,Volkswagen,Vento,10,72000,Dealer,Diesel,Manual,20.54,1598.0,103.6,5.0,370000.0
8341,Maruti Swift,Maruti,Swift,9,55380,Dealer,Diesel,Manual,22.9,1248.0,74.0,5.0,425000.0
8050,Honda City,Honda,City,6,34235,Dealer,Petrol,Manual,17.8,1497.0,117.3,5.0,600000.0
19365,Maruti Swift,Maruti,Swift,3,19000,Dealer,Petrol,Manual,22.0,1197.0,81.8,5.0,582000.0
9715,Maruti Swift Dzire,Maruti,Swift Dzire,3,65000,Individual,Diesel,Manual,28.4,1248.0,74.02,5.0,750000.0
11718,Honda City,Honda,City,7,45045,Dealer,Petrol,Automatic,18.0,1497.0,117.3,5.0,550000.0
4145,Maruti Wagon R,Maruti,Wagon R,6,48000,Dealer,CNG,Manual,32.52,998.0,58.33,5.0,365000.0
8387,Maruti Baleno,Maruti,Baleno,6,70000,Individual,Petrol,Manual,21.4,,83.1,5.0,530000.0
8475,Hyundai i20,Hyundai,i20,2,10000,Individual,Diesel,Manual,22.54,1396.0,88.76,5.0,800000.0
9401,Renault Duster,Renault,Duster,8,80000,Individual,Diesel,Manual,,1461.0,,5.0,380000.0
18245,Honda City,Honda,City,6,85118,Dealer,Petrol,Automatic,18.0,1497.0,117.3,5.0,660000.0
12069,Maruti Vitara,Maruti,Vitara,2,11000,Dealer,Diesel,Manual,24.3,1248.0,88.5,5.0,945000.0
15300,Maruti Baleno,Maruti,Baleno,2,30000,Individual,Petrol,Manual,21.4,1197.0,83.1,5.0,675000.0
9557,Datsun GO,Datsun,GO,5,50000,Individual,Petrol,Manual,19.02,1198.0,67.05,7.0,310000.0
15851,Hyundai Creta,Hyundai,Creta,5,47000,Dealer,Diesel,Automatic,18.5,1493.0,,5.0,990000.0
15536,Renault KWID,Renault,KWID,3,50000,Individual,Petrol,Manual,25.17,799.0,53.3,5.0,250000.0
18318,Mercedes-Benz C-Class,Mercedes-Benz,C-Class,5,25000,Individual,Diesel,Automatic,19.27,2143.0,170.0,5.0,2500000.0
17262,Datsun GO,Datsun,GO,6,450000,Individual,Petrol,Manual,20.63,1198.0,67.0,,295000.0
1595,Honda City,Honda,City,6,40000,Individual,Diesel,Manual,25.1,1498.0,98.6,5.0,620000.0
2926,BMW 5,BMW,5,8,35000,Dealer,Diesel,Automatic,18.12,1995.0,190.0,5.0,1750000.0
3488,Maruti Ertiga,Maruti,Ertiga,4,33072,Dealer,CNG,Manual,26.08,1462.0,91.19,7.0,790000.0
10884,Hyundai i20,Hyundai,i20,11,20000,Individual,Petrol,Manual,18.5,1197.0,80.0,5.0,350000.0
5821,Datsun GO,Datsun,GO,3,8000,Individual,Petrol,Manual,19.83,1198.0,67.0,7.0,600000.0
11856,Hyundai Verna,Hyundai,Verna,7,71000,Dealer,Diesel,Manual,22.32,1582.0,126.32,5.0,495000.0
1581,Renault KWID,Renault,KWID,5,80000,Individual,Petrol,Manual,25.17,799.0,53.3,5.0,250000.0
11826,Mercedes-Benz C-Class,Mercedes-Benz,C-Class,1,10000,Dealer,Diesel,Automatic,12.6,1950.0,194.0,5.0,4000000.0
8911,Maruti Swift Dzire,Maruti,Swift Dzire,9,55000,Dealer,Diesel,Manual,19.3,1248.0,73.9,5.0,325000.0
6567,Maruti Ciaz,Maruti,Ciaz,5,80000,Dealer,Diesel,Manual,28.09,1248.0,88.5,5.0,650000.0
15249,Toyota Innova,Toyota,Innova,4,44000,Individual,Diesel,Manual,13.68,2393.0,,7.0,2100000.0
13653,Maruti Swift Dzire, Maruti ,Swift Dzire,7,55837,Dealer,Petrol,Manual,17.5,1197.0,85.8,5.0,415000.0
5451,Mahindra Bolero,Mahindra,Bolero,6,61440 kms,Dealer,Diesel,Manual,15.96,2523.0,62.1,7.0,650000.0
1365,Honda City,Honda,City,12,59915,Dealer,Petrol,Manual,17.0,,118.0,5.0,295000.0
8007,Volvo XC60,Volvo,XC60,9,124000,Dealer,Diesel,Automatic,14.7,1985.0,163.0,5.0,1400000.0
14024,Tata Nexon,Tata,Nexon,3,27700,Dealer,Petrol,Automatic,17.0,1198.0,108.5,5.0,890000.0
360,Mahindra XUV500,Mahindra,XUV500,8,63000,Dealer,Diesel,Manual,15.1,2179.0,140.0,7.0,650000.0
11867,Hyundai Creta,Hyundai,Creta,5,33000,Dealer,Petrol,Manual,15.8,1591.0,121.3,5.0,900000.0
12196,Ford Ecosport,Ford,Ecosport,6,80000,Individual,Diesel,Manual,22.77,1498.0,98.59,5.0,450000.0
1243,Renault Duster,Renault,Duster,8,95000,DEALER,Diesel,Manual,19.01,1461.0,108.45,5.0,295000.0
13475,Maruti Wagon R, Maruti,Wagon R,9,61000,Dealer,CNG,Manual,26.6,998.0,58.16,5.0,240000.0
5033,Hyundai Verna,Hyundai,Verna,8,70000,Individual,Diesel,Manual,22.32,1582.0,126.3,5.0,550000.0
2491,Hyundai Santro,Hyundai,Santro,11,35000,Dealer,LPG,Manual,,1086.0,62.1,5.0,230000.0
18588,Maruti Swift,Maruti,Swift,9,43000,Individual,Petrol,Manual,18.6,1197.0,85.8,5.0,400000.0
1638,Mahindra Bolero,Mahindra,Bolero,2,30000,Individual,Diesel,Manual,15.96,2523.0,63.0,9.0,620000.0
788,Mahindra Thar,Mahindra,Thar,6,27000,Individual,Diesel,Manual,16.55,2498.0,105.0,6.0,800000.0
17317,Honda Jazz,Honda,Jazz,3,22000,Dealer,Petrol,Automatic,18.2,1199.0,88.7,5.0,800000.0
2234,Maruti Ertiga,Maruti,Ertiga,9,73000,Dealer,Diesel,Manual,20.77,1248.0,88.76,7.0,589000.0
1789,Maruti Baleno,Maruti,Baleno,4,35000,Individual,Petrol,Manual,21.4,1197.0,83.1,5.0,625000.0
2825,Maruti Celerio,Maruti,Celerio,7,91000,Individual,CNG,Manual,,998.0,58.2,5.0,310000.0
12518,Ford Aspire,Ford,Aspire,3,59012,Dealer,Diesel,Manual,25.83,1498.0,99.0,5.0,590000.0
12608,Hyundai Grand,Hyundai,Grand,4,32891,Dealer,Petrol,Manual,18.9,1197.0,82.0,5.0,450000.0
4552,Mercedes-Benz C-Class,Mercedes-Benz,C-Class,10,90000,Dealer,DIESEL,Automatic,14.94,,204.0,5.0,1000000.0
13442,Maruti Ciaz,Maruti,Ciaz,2,9000,Dealer,Petrol,Manual,21.56,1462.0,103.25,5.0,855000.0
13267,Maruti Baleno,Maruti,Baleno,4,60000,Dealer,Diesel,Manual,27.39,1248.0,74.0,5.0,599000.0
7814,Maruti Swift,Maruti,Swift,3,39852,Dealer,Diesel,Manual,28.4,1248.0,74.0,5.0,725000.0
8295,Maruti Celerio,Maruti,Celerio,3,5096,Individual,Petrol,Automatic,21.63,998.0,67.04,5.0,535000.0
7735,Maruti Eeco,Maruti,Eeco,1,2000,Dealer,Petrol,Manual,15.37,,73.0,5.0,437000.0
4049,Honda City,Honda,City,6,95000,Individual,Diesel,Manual,25.1,1498.0,98.6,5.0,600000.0
4068,Skoda Superb,Skoda,Superb,5,66000,Dealer,Petrol,Automatic,14.67,1798.0,177.46,5.0,1490000.0
12187,Maruti Swift Dzire,Maruti,Swift Dzire,6,57429,Dealer,Petrol,Manual,19.1,,,5.0,450000.0
7791,Toyota Yaris,Toyota,Yaris,3,12000,Dealer,Petrol,Manual,17.1,1496.0,105.5,5.0,1275000.0
8978,Hyundai Creta,Hyundai,Creta,1,1500,Individual,Petrol,Manual,15.8,1591.0,121.3,,955000.0
737,Maruti Swift Dzire,Maruti,Swift Dzire,6,66000,Dealer,Petrol,Manual,20.85,1197.0,83.14,5.0,400000.0
13451,Hyundai i20,Hyundai,i20,4,42000,Dealer,Petrol,Automatic,18.6,1368.0,98.63,5.0,545000.0
8496,Renault KWID,Renault,KWID,5,63000,Dealer,Petrol,Manual,23.01,999.0,67.0,5.0,350000.0
9092,Maruti Swift,Maruti,Swift,4,48148,Dealer,Petrol,Manual,18.6,1197.0,85.8,5.0,520000.0
17540,Maruti Eeco,Maruti,Eeco,2,30000,Individual,Petrol,Manual,15.37,1196.0,73.0,7.0,370000.0
8029,Maruti Ciaz,Maruti,Ciaz,4,60000,Dealer,Diesel,Manual,26.21,1248.0,88.5,5.0,650000.0
12159,Hyundai Elantra,Hyundai,Elantra,8,66612,Dealer,Petrol,Automatic,14.5,1797.0,147.5,5.0,690000.0
17876,Mercedes-Benz C-Class,Mercedes-Benz,C-Class,8,60500,Dealer,Diesel,Automatic,19.27,2143.0,170.0,5.0,1175000.0
16686,Land Rover Rover,Land Rover,Rover,9,66000,Dealer,Diesel,Automatic,12.35,,187.74,5.0,1450000.0
14079,Hyundai i10,Hyundai,i10,8,25783,Trustmark Dealer,Petrol,Manual,20.36,1197.0,78.9,5.0,300000.0
7528,Hyundai i10,Hyundai,i10,10,94000,Dealer,Petrol,Automatic,16.95,1197.0,78.9,5.0,365000.0
7298,Maruti Swift,Maruti,Swift,9,100000,Individual,Diesel,Manual,22.9 kmpl,,74.0,5.0,300000.0
13004,Hyundai i10,Hyundai ,i10,7,60000,Dealer,Petrol,Manual,19.81,1086.0,68.05,5.0,298000.0
13780,Ford Figo,Ford,Figo,8,80000,Individual,Diesel,Manual,20.0,1399.0,68.05,5.0,193000.0
346,Hyundai Verna,Hyundai,Verna,8,50000,Individual,Petrol,Manual,17.01,1591.0,121.3,5.0,510000.0
799,Maruti Swift,Maruti,Swift,9,41000,Dealer,Petrol,Manual,18.6,,85.8,5.0,300000.0
15185,Honda Amaze,Honda,Amaze,5,53000,Individual,Diesel,Manual,25.8,1498.0,,5.0,450000.0
3916,Ford Aspire, Ford ,Aspire,6,65000,Dealer,Diesel,Manual,25.83,1498.0,99.0,5.0,490000.0
4430,Maruti Vitara,Maruti,Vitara,3,35000,Individual,Diesel,Manual,24.3,1248.0,88.5,5.0,810000.0
8228,Hyundai i20,Hyundai,i20,3,21000,Dealer,Petrol,Manual,18.6,1197.0,81.86,5.0,795000.0
18524,Jeep Compass,Jeep,Compass,4,59500,Dealer,Diesel,Manual,17.1,1956.0,170.0,5.0,1365000.0
9025,Ford Ecosport,Ford,Ecosport,6,90000,Individual,Diesel,Manual,22.77,1498.0,98.59,5.0,565000.0
15951,Maruti Baleno,Maruti,Baleno,4,45000,Dealer,Diesel,Manual,27.39,,74.0,,675000.0
15489,Maruti Swift Dzire,Maruti,Swift Dzire,4,44500,Individual,Diesel,Manual,28.4,1248.0,74.02,5.0,
19321,Hyundai Verna, Hyundai ,Verna,3,60000,Individual,Diesel,Automatic,22.0,1582.0,126.2,5.0,1100000.0
7037,Honda Amaze,Honda,Amaze,5,33000,Dealer,Petrol,Manual,19.5,1199.0,88.76,5.0,650000.0
13070,Mahindra KUV,Mahindra,KUV,5,52000,Individual,Petrol,Manual,18.15,,82.0,6.0,400000.0
5532,Maruti Swift Dzire,Maruti,Swift Dzire,3,35000,Individual,Petrol,Manual,22.0,1197.0,81.8,5.0,630000.0
18131,Ford Freestyle, Ford,Freestyle,3,30000,Individual,Petrol,Manual,19.0,1194.0,94.68,5.0,680000.0
2711,Mahindra XUV500,Mahindra,XUV500,6,140000,Dealer,Diesel,Manual,16.0,2179.0,140.0,7.0,1050000.0
10549,Ford Endeavour,Ford,Endeavour,5,40000,Individual,Diesel,Automatic,12.62,2198.0,158.0,7.0,2150000.0
13063,Toyota Innova,Toyota,Innova,10,199000,Dealer,Diesel,Manual,12.99,2494.0,100.0,8.0,500000.0
15371,Renault Duster,Renault,Duster,9,68000,Dealer,Diesel,Manual,19.01,1461.0,108.45,5.0,375000.0
18860,Honda Jazz,Honda,Jazz,6,35380,Dealer,Diesel,Manual,,1498.0,98.6,5.0,660000.0
4097,Honda Amaze,Honda,Amaze,2,2277,Dealer,Petrol,Automatic,15.5,1198.0,86.7,5.0,800000.0
19158,Maruti Swift Dzire,Maruti,Swift Dzire,3,33000,Dealer,Petrol,Manual,22.0,1197.0,81.8,5.0,650000.0
4864,Honda City,Honda,City,7,63762,Dealer,DIESEL,Manual,25.1,1498.0,98.6,5.0,650000.0
10693,Maruti Swift Dzire,Maruti,Swift Dzire,6,70000,Individual,Diesel,Manual,26.59,1248.0,74.0,5.0,580000.0
17082,Maruti Swift,Maruti,Swift,3,54100,Dealer,Diesel,Manual,22.9,1248.0,74.0,5.0,
2911,Hyundai i10,Hyundai,i10,9,30448,Dealer,Petrol,Manual,20.36,1197.0,78.9,5.0,288000.0
5837,Hyundai Verna,Hyundai,Verna,11,88126,Dealer,Diesel,Manual,16.8,1493.0,110.0,5.0,295000.0
17,Maruti Ciaz,Maruti,Ciaz,5,76000,Dealer,Diesel,Manual,28.09,1248.0,88.5,5.0,650000.0
18352,Maruti Celerio,Maruti,Celerio,5,39500,Dealer,Diesel,Manual,27.62,793.0,47.0,5.0,430000.0
16058,Mahindra Scorpio,Mahindra,Scorpio,4,70000,Individual,Diesel,Manual,15.4,2179.0,120.0,7.0,
1962,Volkswagen Vento,Volkswagen,Vento,10,80000,Individual,Diesel,Manual,20.54,,103.6,5.0,350000.0
3020,Maruti Swift,Maruti,Swift,4,58832,Dealer,Diesel,Manual,,1248.0,74.0,5.0,675000.0
5898,Maruti Alto,Maruti,Alto,5,52000,Individual,Petrol,Manual,22.74,796.0,47.3,5.0,225000.0
14281,Mercedes-Benz E-Class,Mercedes-Benz ,E-Class,8,80000,Dealer,Diesel,Automatic,14.21,2143.0,,5.0,1700000.0
15469,Maruti Celerio,Maruti,Celerio,5,60000,Individual,Petrol,Automatic,23.1,,67.04,5.0,470000.0
13425,Tata Safari,Tata,Safari,9,59839,Dealer,Diesel,Manual,14.0,2179.0,138.1,7.0,525000.0
480,Honda Jazz,Honda,Jazz,3,40000,Dealer,Petrol,Automatic,,1199.0,88.7,5.0,670000.0
16946,Maruti Alto,Maruti,Alto,5,2000,Individual,Petrol,Manual,22.74,796.0,47.3,5.0,220000.0
8285,Hyundai Santro,Hyundai,Santro,10,59081,Dealer,Petrol,Manual,17.92,1086.0,62.1,5.0,285000.0
674,Maruti Wagon R,Maruti,Wagon R,4,70000,Individual,Petrol,Manual,20.51,998.0,67.04,,360000.0
11746,Mahindra XUV500,Mahindra,XUV500,4,34000,Dealer,Diesel,Manual,16.0,2179.0,140.0,7.0,1075000.0
19418,Renault Duster,Renault,Duster,8,80000,Individual,Diesel,Manual,19.64,1461.0,108.45,5.0,367000.0
16185,Maruti Swift,Maruti,Swift,1,5000,Individual,Petrol,Manual,21.21,,81.8,5.0,610000.0
8797,Datsun redi-GO,Datsun,redi-GO,4,50500,Dealer,Petrol,Manual,20.71,799.0,53.64,5.0,250000.0
13188,Hyundai i20,Hyundai,i20,10,53000,Dealer,Petrol,Manual,18.5,1197.0,80.0,5.0,270000.0
4577,Maruti Ertiga,Maruti,Ertiga,5,80000,Individual,Diesel,Manual,24.52,1248.0,88.5,7.0,800000.0
17632,Hyundai Creta,Hyundai,Creta,5,56000,Individual,Diesel,Manual,19.67,1582.0,,,875000.0
14112,Toyota Innova,Toyota,Innova,2,34000,Dealer,Diesel,Automatic,11.36,2755.0,171.5,7.0,1945000.0
10132,Tata Tiago,Tata,Tiago,3,21814,Dealer,Petrol,Manual,,,83.83,5.0,515000.0
3757,Maruti Ciaz,Maruti,Ciaz,6,36681,Dealer,Petrol,Manual,20.73,1373.0,91.1,5.0,611000.0
15000,Honda Amaze,Honda,Amaze,2,32000,Individual,Diesel,Manual,27.4,1498.0,98.63,5.0,850000.0
680,Maruti Wagon R,Maruti,Wagon R,17,50000,Individual,Petrol,Manual,18.9,998.0,67.1,5.0,62000.0
4742,Hyundai i10,Hyundai,i10,10,60000,Individual,Petrol,Manual,20.36,1197.0,78.9,5.0,200000.0
6003,Maruti Alto,Maruti,Alto,4,35000,Individual,Petrol,Manual,24.7,796.0,47.3,5.0,290000.0
12144,Hyundai i10,Hyundai,i10,8,59654,Dealer,Petrol,Manual,,,68.05,5.0,268000.0
15811,Maruti Ertiga,Maruti,Ertiga,5,55000,Dealer,Diesel,Manual,24.52,1248.0,88.5,7.0,595000.0
1793,Mahindra Scorpio,Mahindra,Scorpio,6,80000,Dealer,Diesel,Manual,15.4,1997.0,120.0,7.0,825000.0
16556,Maruti Vitara,Maruti,Vitara,2,31000,Dealer,Diesel,Manual,24.3,1248.0,88.5,5.0,900000.0
15474,Maruti Alto,Maruti,Alto,6,75000,Dealer,Petrol,Manual,23.95,,,5.0,265000.0
15944,Honda City,Honda,City,7,40000,Dealer,Petrol,Manual,17.4,1497.0,117.3,,650000.0
12778,Honda City,Honda,City,4,36591,Trustmark Dealer,Petrol,Manual,17.8,1497.0,117.3,5.0,800000.0
14187,Hyundai Grand,Hyundai,Grand,7,49000,Dealer,Petrol,Automatic,18.9,1197.0,82.0,5.0,425000.0
12349,Maruti Vitara,Maruti,Vitara,3,35000,Dealer,Diesel,Automatic,24.3,1248.0,88.5,5.0,835000.0
13476,Toyota Camry,Toyota,Camry,4,34000,Dealer,Petrol,Automatic,19.16,2487.0,214.5,5.0,2400000.0
4777,Jaguar F-PACE,Jaguar,F-PACE,2,10000,Individual,Diesel,Automatic,16.38,1999.0,177.0,5.0,6300000.0
15227,Hyundai i10,Hyundai,i10,12,50000,Individual,Petrol,Manual,20.36,1197.0,78.9,5.0,200000.0
7161,Hyundai Verna,Hyundai,Verna,8,74000,Dealer,Diesel,Manual,22.32,1582.0,126.32,5.0,560000.0
12152,Maruti Wagon R,Maruti,Wagon R,9,65000,Dealer,Petrol,Manual,21.79,998.0,67.05,5.0,230000.0
8380,Volkswagen Vento,Volkswagen,Vento,7,50000,Dealer,Diesel,Manual,22.27,1498.0,108.6,5.0,635000.0
5970,Hyundai i20,Hyundai,i20,2,6258,Dealer,Petrol,Automatic,17.4,1197.0,81.86,5.0,775000.0
2197,Skoda Rapid,Skoda,Rapid,7,69000,Dealer,Petrol,Automatic,14.3,1598.0,103.5,5.0,450000.0
19380,Toyota Innova,Toyota,Innova,6,270000,Individual,Diesel,Manual,12.99,2494.0,100.6,7.0,1300000.0
1227,Hyundai Creta,Hyundai,Creta,2,39000,Dealer,Petrol,Manual,15.8,1591.0,121.3,5.0,920000.0
8521,Maruti Ciaz,Maruti,Ciaz,1,10000,Individual,Petrol,Manual,20.65,1462.0,103.25,5.0,950000.0
4415,Datsun GO,Datsun,GO,4,40000,Individual,Petrol,Manual,19.44,,67.0,7.0,430000.0
12288,Skoda Superb,Skoda ,Superb,11,42000,Dealer,Petrol,Manual,13.1,1798.0,,5.0,400000.0
18665,Hyundai Verna,Hyundai,Verna,2,28000,Individual,Diesel,Manual,22.0,,126.2,5.0,1080000.0
16231,Ford Figo,Ford,Figo,5,30000,Individual,Petrol,Manual,,1196.0,86.8,5.0,550000.0
11047,Tata Nexon,Tata,Nexon,3,50000,Individual,Diesel,Manual,21.5,,108.5,5.0,
2657,Ford Figo,Ford,Figo,8,34000,Dealer,Petrol,Manual,15.6,1196.0,70.0,5.0,295000.0
19345,Skoda Rapid,Skoda,Rapid,9,74000,Dealer,Diesel,Manual,20.5,,103.5,5.0,351000.0
12986,Renault Duster,Renault,Duster,5,65000,Dealer,Diesel,Manual,19.87,1461.0,83.8,5.0,541000.0
209,Maruti Celerio,Maruti,Celerio,1,8700,Individual,Petrol,Manual,21.63,998.0,67.04,5.0,505000.0
8946,Hyundai i20,Hyundai,i20,5,52000,Dealer,Diesel,Manual,22.54,1396.0,88.73,5.0,625000.0
15321,Honda City,Honda,City,9,36905,Dealer,Petrol,Manual,17.0,1497.0,118.0,5.0,585000.0
11700,Hyundai Creta,Hyundai,Creta,4,15000,Dealer,Petrol,Manual,15.29,1591.0,121.3,5.0,840000.0
451,Honda City,Honda,City,10,55000,Dealer,Petrol,Manual,17.0,,118.0,5.0,360000.0
7767,Hyundai Grand,Hyundai,Grand,6,79225,Dealer,Diesel,Manual,24.0,1120.0,70.0,5.0,469000.0
7977,Volkswagen Vento,Volkswagen,Vento,6,68523,Dealer,Diesel,Manual,20.54,1598.0,103.6,5.0,495000.0
16143,BMW X4,BMW,X4,2,10000,Individual,Diesel,Automatic,16.78,1995.0,190.0,5.0,5500000.0
15624,Hyundai i20,Hyundai,i20,10,6708,Dealer,Petrol,Manual,18.5,,80.0,5.0,265000.0
11510,Renault KWID,Renault,KWID,3,25000,Dealer,Petrol,Automatic,24.04,999.0,67.0,5.0,370000.0
14179,Audi A4,Audi,A4,9,81000,Individual,Diesel,Automatic,15.2,1968.0,140.8,5.0,1000000.0
1313,Maruti Wagon R,Maruti,Wagon R,11,147456,Individual,Petrol,Manual,18.9,1061.0,67.0,5.0,199000.0
3708,Maruti Swift,Maruti,Swift,9,66539,Dealer,Petrol,Manual,18.6,1197.0,85.8,5.0,250000.0
10932,Honda City,Honda,City,4,80000,Individual,Diesel,Manual,25.6,1498.0,97.9,5.0,961000.0
5894,Mahindra XUV500,Mahindra,XUV500,2,46241,Trustmark Dealer,Diesel,Manual,16.0,2179.0,,7.0,1575000.0
841,Ford Ecosport,Ford,Ecosport,6,61000,Dealer,Petrol,Manual,15.8,1499.0,110.0,5.0,525000.0
9016,Honda City,Honda,City,12,57720,Dealer,Petrol,Manual,17.0,,118.0,5.0,280000.0
13000,Mercedes-Benz S-Class,Mercedes-Benz,S-Class,7,20000,Individual,Diesel,Automatic,13.5,2987.0,282.0,5.0,4600000.0
4675,Renault KWID,Renault,KWID,4,20000,Dealer,Petrol,Manual,25.17,799.0,53.3,5.0,375000.0
10233,Toyota Innova,Toyota,Innova,10,90000,Individual,Diesel,Manual,12.8,2494.0,102.0,8.0,415000.0
390,Maruti Baleno,Maruti,Baleno,4,57000,Individual,Diesel,Manual,27.39,1248.0,74.0,5.0,590000.0
13419,Maruti Eeco,Maruti,Eeco,5,10000,Individual,Petrol,Manual,,1196.0,73.0,5.0,290000.0
6075,Maruti Swift Dzire,Maruti,Swift Dzire,8,56000,Dealer,Petrol,Manual,19.1,1197.0,85.8,5.0,430000.0
3007,BMW 3,BMW,3,5,43000,Dealer,Diesel,Automatic,19.59,1995.0,184.0,5.0,2250000.0
15098,Maruti Celerio,Maruti,Celerio,6,51127,Dealer,Petrol,Automatic,23.1,998.0,,5.0,475000.0
15218,Maruti Ertiga,Maruti,Ertiga,9,48475,Dealer,Diesel,Manual,20.77,,88.8,7.0,675000.0
2474,Toyota Innova,Toyota,Innova,5,51000,Dealer,Diesel,Automatic,11.36,2755.0,171.5,7.0,1775000.0
18564,Maruti Celerio,Maruti,Celerio,6,40000,Dealer,Petrol,Manual,21.63,998.0,67.04,5.0,335000.0
4379,Honda City,Honda,City,2,2600,Dealer,Petrol,Automatic,17.4,1497.0,117.6,5.0,1400000.0
11505,Hyundai Santro,Hyundai,Santro,13,70000,Dealer,Petrol,Manual,17.92,1086.0,62.1,5.0,150000.0
4640,Renault KWID,Renault,KWID,4,15000,Dealer,Petrol,Manual,23.01,999.0,67.0,5.0,330000.0
16927,Mahindra XUV300,Mahindra,XUV300,2,25000,Individual,Diesel,Manual,20.0,1497.0,115.0,5.0,1079000.0
1626,Mahindra Scorpio,Mahindra,Scorpio,6,80000,Individual,Diesel,Manual,15.4,2523.0,,9.0,800000.0
2005,Hyundai Elantra,Hyundai,Elantra,4,21000,Dealer,Petrol,Manual,14.59,1999.0,149.92,5.0,970000.0
18643,Hyundai i10,Hyundai,i10,11,90000,Individual,Petrol,Manual,20.36,,78.9,5.0,150000.0
14967,Hyundai Grand,Hyundai,Grand,4,21000,Dealer,Diesel,Manual,24.0,1186.0,73.97,5.0,610000.0
13175,Ford Ecosport,Ford,Ecosport,6,30000,Individual,Diesel,Manual,22.77,1498.0,98.59,5.0,565000.0
9180,Honda Civic,Honda,Civic,15,82000,Individual,Petrol,Manual,13.5,1799.0,130.0,5.0,89000.0
16823,Hyundai Creta,Hyundai,Creta,4,50000,Individual,Diesel,Manual,,1582.0,126.2,5.0,1200000.0
5221,Hyundai Creta,Hyundai,Creta,5,120000,Individual,Diesel,Manual,19.67,1582.0,126.2,5.0,960000.0
16702,Tata Nexon,Tata,Nexon,3,31000,Dealer,Diesel,Automatic,21.5,,108.5,5.0,845000.0
10086,Maruti Swift Dzire,Maruti,Swift Dzire,5,20000,Individual,Petrol,Manual,20.85,1197.0,83.14,5.0,460000.0
6226,Maruti Vitara,Maruti,Vitara,4,61000,Dealer,Diesel,Manual,24.3,1248.0,88.5,5.0,841000.0
9327,Mahindra XUV500,Mahindra,XUV500,9,130000,Dealer,Diesel,Manual,15.1,2179.0,140.0,7.0,850000.0
661,Maruti Baleno,Maruti,Baleno,2,11000,Dealer,Petrol,Manual,,1197.0,83.1,5.0,535000.0
1147,Renault Duster,Renault,Duster,7,185000,Individual,Diesel,Manual,20.45,1461.0,83.8,5.0,310000.0
11056,Toyota Innova,Toyota,Innova,6,181684,Dealer,Diesel,Manual,12.99,2494.0,100.6,7.0,975000.0
26,Maruti Alto,Maruti,Alto,8,25000,Dealer,Petrol,Manual,20.92,998.0,67.1,5.0,230000.0
14695,BMW 3,BMW,3,8,80000,Dealer,Diesel,Automatic,18.88,1995.0,184.0,5.0,1600000.0
3845,Volkswagen Polo,Volkswagen,Polo,7,43000,Dealer,Petrol,Manual,16.47,1198.0,73.9,5.0,479000.0
1152,Honda Amaze,Honda,Amaze,5,13433,Dealer,Petrol,Manual,17.8,1198.0,86.7,5.0,551000.0
273,Honda City,Honda,City,3,25000,Individual,Petrol,Manual,17.4,1497.0,117.3,5.0,750000.0
